,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,DPH LN,Dechra Pharmaceuticals PLC,,,,,,,,,,103%,-2%,$3.866,00,$        751.34,$  3.937,42,$      5.405,00,$ 13.581,92,1.89%,0.33%,1.09%,1.28%,296.51%,306.46%,103%,,,,,,,NO,,,1.85%,0.32%,1.52%,0.02%,76
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Dechra Pharmaceuticals PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,1.66%,11/10/2017,,,,,,,,,,$    1.096,41,-72%,0.32%,$  3.782,00,$    1.096,41,$          975.00,$        751.34,0.32%,1.66%,1.14%,0.23%,-28.47%,-28.47%,-3%,,,,5Y CAGR,-20.95%,,Dechra Pharmaceuticals PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,-3.82%,,Dechra Pharmaceuticals PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Dechra Pharmaceuticals PLC - Rating: 103% - Upside: -2%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                 1.078,00,,,12/29/2014,,12/29/2014,,,,,1.71%,1.078,00,18.46,5.585,26,1.109,57,1.619,17,-1%,418%,0.33%,1.66%,1.16%,258.63%,267.63%,97,1.14%,0.00%,,1997,0.00,-,103,,,0,0.32%,162,162,7.89%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,1.057,00,,,1/5/2015,,1/5/2015,,,,,1.75%,1.057,00,18.46,5.585,26,1.109,57,1.619,17,-1%,428%,0.33%,1.66%,1.18%,265.75%,274.93%,97,1.14%,-1.95%,,1998,0.00,,-2,,,1,0.34%,16,178,0.78%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,1.075,00,,,1/12/2015,,1/12/2015,,,,,1.72%,1.075,00,18.46,5.585,26,1.109,57,1.619,17,-1%,420%,0.33%,1.66%,1.16%,259.63%,268.65%,97,1.14%,-0.28%,,1999,0.00,,,,,2,0.36%,3,181,0.15%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,1.062,00,,,1/19/2015,,1/20/2015,,,,,1.74%,1.062,00,18.46,5.585,26,1.109,57,1.619,17,-1%,426%,0.33%,1.66%,1.18%,264.03%,273.16%,97,1.14%,-1.48%,,2000,0.00,,1/1/1970,1970,,3,0.38%,15,196,0.73%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,1.055,00,,,1/26/2015,,1/26/2015,,,,,1.75%,1.055,00,18.46,5.585,26,1.109,57,1.619,17,-1%,429%,0.33%,1.66%,1.18%,266.45%,275.64%,97,1.14%,-2.13%,,2001,0.00,,1/1/1971,1971,,4,0.40%,9,205,0.44%
,,,,,,,,,,,,,,,,,,2016,1/11/2016,1.061,00,,,2/2/2015,,2/2/2015,,,,,1.74%,1.061,00,18.46,5.585,26,1.109,57,1.619,17,-1%,426%,0.33%,1.66%,1.18%,264.37%,273.52%,97,1.14%,-1.58%,,2002,4.12,,1/1/1972,1972,,5,0.42%,9,214,0.44%
,,,,,,,,,,,,,,,,,,2016,1/12/2016,1.058,00,,,2/9/2015,,2/9/2015,,,,,1.74%,1.058,00,18.46,5.585,26,1.109,57,1.619,17,-1%,428%,0.33%,1.66%,1.18%,265.41%,274.57%,97,1.14%,-1.86%,,2003,4.12,0.00%,1/1/1973,1973,,6,0.44%,15,229,0.73%
,,,,,,,,,,,,,,,,,,2016,1/13/2016,1.055,00,,,2/16/2015,,2/17/2015,,,,,1.75%,1.055,00,18.46,5.585,26,1.109,57,1.619,17,-1%,429%,0.33%,1.66%,1.18%,266.45%,275.64%,97,1.14%,-2.13%,,2004,4.70,14.08%,1/1/1974,1974,,7,0.46%,18,247,0.88%
,,,,,,,,,,,,,,,,,,2016,1/14/2016,1.013,00,,,2/23/2015,,2/23/2015,,,,,1.82%,1.013,00,18.46,5.585,26,1.109,57,1.619,17,-2%,451%,0.33%,1.66%,1.23%,281.64%,291.21%,97,1.14%,-6.03%,,2005,5.20,10.64%,1/1/1975,1975,,8,0.48%,12,259,0.58%
,,,,,,,,,,,,,,,,,,2016,1/15/2016,1.023,00,,,3/2/2015,,3/2/2015,,,,,1.80%,1.023,00,18.46,5.585,26,1.109,57,1.619,17,-2%,446%,0.33%,1.66%,1.22%,277.91%,287.39%,97,1.14%,-5.10%,,2006,6.24,20.00%,1/1/1976,1976,,9,0.50%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/18/2016,988.00,,,3/9/2015,,3/9/2015,,,,,1.87%,988.00,18.46,5.585,26,1.109,57,1.619,17,-3%,465%,0.33%,1.66%,1.27%,291.30%,301.11%,97,1.14%,-8.35%,,2007,7.50,20.19%,1/1/1977,1977,,10,0.52%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/19/2016,999.00,,,3/16/2015,,3/16/2015,,,,,1.85%,999.00,18.46,5.585,26,1.109,57,1.619,17,-2%,459%,0.33%,1.66%,1.25%,286.99%,296.70%,97,1.14%,-7.33%,,2008,8.25,10.00%,1/1/1978,1978,,11,0.54%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/20/2016,989.00,,,3/23/2015,,3/23/2015,,,,,1.87%,989.00,18.46,5.585,26,1.109,57,1.619,17,-3%,465%,0.33%,1.66%,1.26%,290.90%,300.71%,97,1.14%,-8.26%,,2009,9.10,10.30%,1/1/1979,1979,,12,0.56%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/21/2016,990.00,,,3/30/2015,,3/30/2015,,,,,1.86%,990.00,18.46,5.585,26,1.109,57,1.619,17,-3%,464%,0.33%,1.66%,1.26%,290.51%,300.30%,97,1.14%,-8.16%,,2010,10.50,15.38%,1/1/1980,1980,,13,0.58%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/22/2016,1.007,00,,,4/7/2015,,4/6/2015,,,,,1.83%,1.007,00,18.46,5.585,26,1.109,57,1.619,17,-2%,455%,0.33%,1.66%,1.24%,283.91%,293.55%,97,1.14%,-6.59%,,2011,12.10,15.24%,1/1/1981,1981,,14,0.60%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/25/2016,1.030,00,,,4/13/2015,,4/13/2015,,,,,1.79%,1.030,00,18.46,5.585,26,1.109,57,1.619,17,-2%,442%,0.33%,1.66%,1.21%,275.34%,284.76%,97,1.14%,-4.45%,,2012,12.60,4.13%,1/1/1982,1982,,15,0.62%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/26/2016,1.005,00,,,4/20/2015,,4/20/2015,,,,,1.84%,1.005,00,18.46,5.585,26,1.109,57,1.619,17,-2%,456%,0.33%,1.66%,1.24%,284.68%,294.33%,97,1.14%,-6.77%,,2013,14.00,11.11%,1/1/1983,1983,,16,0.64%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/27/2016,1.008,00,,,4/27/2015,,4/27/2015,,,,,1.83%,1.008,00,18.46,5.585,26,1.109,57,1.619,17,-2%,454%,0.33%,1.66%,1.24%,283.53%,293.15%,97,1.14%,-6.49%,,2014,15.40,10.00%,1/1/1984,1984,,17,0.66%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/28/2016,1.006,00,,,5/5/2015,,5/4/2015,,,,,1.83%,1.006,00,18.46,5.585,26,1.109,57,1.619,17,-2%,455%,0.33%,1.66%,1.24%,284.29%,293.94%,97,1.14%,-6.68%,,2015,16.94,10.00%,1/1/1985,1985,,18,0.68%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,1/29/2016,998.00,,,5/11/2015,,5/11/2015,,,,,1.85%,998.00,18.46,5.585,26,1.109,57,1.619,17,-2%,460%,0.33%,1.66%,1.25%,287.37%,297.09%,97,1.14%,-7.42%,,2016,18.46,8.97%,1/1/1986,1986,,19,0.70%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,2/1/2016,1.021,00,,,5/18/2015,,5/18/2015,,,,,1.81%,1.021,00,18.46,5.585,26,1.109,57,1.619,17,-2%,447%,0.33%,1.66%,1.22%,278.65%,288.15%,97,1.14%,-5.29%,,2017,21.44,16.14%,1/1/1987,1987,,20,0.72%,0,259,0.00%
,,,,,,,,,,,,,,,,,,2016,2/2/2016,1.007,00,,,5/26/2015,,5/26/2015,,,,,1.83%,1.007,00,18.46,5.585,26,1.109,57,1.619,17,-2%,455%,0.33%,1.66%,1.24%,283.91%,293.55%,97,1.14%,-6.59%,,2018,25.50,18.94%,1/1/1988,1988,,21,0.74%,5,264,0.24%
,,,,,,,,,,,,,,,,,,2016,2/3/2016,995.00,,,6/1/2015,,6/1/2015,,,,,1.86%,995.00,18.46,5.585,26,1.109,57,1.619,17,-3%,461%,0.33%,1.66%,1.26%,288.54%,298.29%,97,1.14%,-7.70%,,2019,31.60,23.92%,1/1/1989,1989,,22,0.76%,24,288,1.17%
,,,,,,,,,,,,,,,,,,2016,2/4/2016,997.00,,,6/8/2015,,6/8/2015,,,,,1.85%,997.00,18.46,5.585,26,1.109,57,1.619,17,-3%,460%,0.33%,1.66%,1.25%,287.76%,297.49%,97,1.14%,-7.51%,,2020,34.29,8.51%,1/1/1990,1990,,23,0.78%,31,319,1.51%
,,,,,,,,,,,,,,,,,,2016,2/5/2016,997.00,,,6/15/2015,,6/15/2015,,,,,1.85%,997.00,18.46,5.585,26,1.109,57,1.619,17,-3%,460%,0.33%,1.66%,1.25%,287.76%,297.49%,97,1.14%,-7.51%,,2021,40.50,18.11%,1/1/1991,1991,,24,0.80%,40,359,1.95%
,,,,,,,,,,,,,,,,,,2016,2/8/2016,975.00,,,6/22/2015,,6/22/2015,,,,,1.89%,975.00,18.46,5.585,26,1.109,57,1.619,17,-3%,473%,0.33%,1.66%,1.28%,296.51%,306.46%,97,1.14%,-9.55%,,2022,44.89,10.84%,1/1/1992,1992,,25,0.82%,30,389,1.46%
,,,,,,,,,,,,,,,,,,2016,2/9/2016,986.00,,,6/29/2015,,6/29/2015,,,,,1.87%,986.00,18.46,5.585,26,1.109,57,1.619,17,-3%,466%,0.33%,1.66%,1.27%,292.09%,301.93%,97,1.14%,-8.53%,,2023,12.50,-72.15%,1/1/1993,1993,,26,0.84%,26,415,1.27%
,,,,,,,,,,,,,,,,,,2016,2/10/2016,1.026,00,,,7/6/2015,,7/6/2015,,,,,1.80%,1.026,00,18.46,5.585,26,1.109,57,1.619,17,-2%,444%,0.33%,1.66%,1.22%,276.80%,286.26%,97,1.14%,-4.82%,,2024,12.50,0.00%,1/1/1994,1994,,27,0.86%,9,424,0.44%
,,,,,,,,,,,,,,,,,,2016,2/11/2016,1.025,00,,,7/13/2015,,7/13/2015,,,,,1.80%,1.025,00,18.46,5.585,26,1.109,57,1.619,17,-2%,445%,0.33%,1.66%,1.22%,277.17%,286.63%,97,1.14%,-4.92%,,2025,12.50,0.00%,1/1/1995,1995,,28,0.88%,12,436,0.58%
,,,,,,,,,,,,,,,,,,2016,2/12/2016,1.013,00,,,7/20/2015,,7/20/2015,,,,,1.82%,1.013,00,18.46,5.585,26,1.109,57,1.619,17,-2%,451%,0.33%,1.66%,1.23%,281.64%,291.21%,97,1.14%,-6.03%,,2026,12.50,0.00%,1/1/1996,1996,,29,0.90%,38,474,1.85%
,,,,,,,,,,,,,,,,,,2016,2/15/2016,1.001,00,,,7/27/2015,,7/27/2015,,,,,1.84%,1.001,00,18.46,5.585,26,1.109,57,1.619,17,-2%,458%,0.33%,1.66%,1.25%,286.21%,295.90%,97,1.14%,-7.14%,,,,,1/1/1997,1997,,30,0.92%,38,512,1.85%
,,,,,,,,,,,,,,,,,,2016,2/16/2016,1.005,00,,,8/3/2015,,8/3/2015,,,,,1.84%,1.005,00,18.46,5.585,26,1.109,57,1.619,17,-2%,456%,0.33%,1.66%,1.24%,284.68%,294.33%,97,1.14%,-6.77%,,,,,1/1/1998,1998,,31,0.94%,19,531,0.93%
,,,,,,,,,,,,,,,,,,2016,2/17/2016,1.023,00,,,8/10/2015,,8/10/2015,,,,,1.80%,1.023,00,18.46,5.585,26,1.109,57,1.619,17,-2%,446%,0.33%,1.66%,1.22%,277.91%,287.39%,97,1.14%,-5.10%,,,,,1/1/1999,1999,,32,0.96%,32,563,1.56%
,,,,,,,,,,,,,,,,,,2016,2/18/2016,1.074,00,,,8/17/2015,,8/17/2015,,,,,1.72%,1.074,00,18.46,5.585,26,1.109,57,1.619,17,-1%,420%,0.33%,1.66%,1.16%,259.96%,268.99%,97,1.14%,-0.37%,,,,,1/1/2000,2000,,33,0.98%,46,609,2.24%
,,,,,,,,,,,,,,,,,,2016,2/19/2016,1.062,00,,,8/24/2015,,8/24/2015,,,,,1.74%,1.062,00,18.46,5.585,26,1.109,57,1.619,17,-1%,426%,0.33%,1.66%,1.18%,264.03%,273.16%,97,1.14%,-1.48%,,,,,1/1/2001,2001,,34,1.00%,41,650,2.00%
,,,,,,,,,,,,,,,,,,2016,2/22/2016,1.175,00,,,9/1/2015,,8/31/2015,,,,,1.57%,1.175,00,18.46,5.585,26,1.109,57,1.619,17,1%,375%,0.33%,1.66%,1.06%,229.02%,237.28%,97,1.14%,0.00%,,,,,1/1/2002,2002,,35,1.02%,41,691,2.00%
,,,,,,,,,,,,,,,,,,2016,2/23/2016,1.203,00,,,9/7/2015,,9/8/2015,,,,,1.53%,1.203,00,18.46,5.585,26,1.109,57,1.619,17,2%,364%,0.33%,1.66%,1.04%,221.36%,229.43%,97,1.14%,0.00%,,,,,1/1/2003,2003,,36,1.04%,61,752,2.97%
,,,,,,,,,,,,,,,,,,2016,2/24/2016,1.200,00,,,9/14/2015,,9/14/2015,,,,,1.54%,1.200,00,18.46,5.585,26,1.109,57,1.619,17,2%,365%,0.33%,1.66%,1.04%,222.17%,230.25%,97,1.14%,-0.25%,,,,,1/1/2004,2004,,37,1.06%,61,813,2.97%
,,,,,,,,,,,,,,,,,,2016,2/25/2016,1.185,00,,,9/21/2015,,9/21/2015,,,,,1.56%,1.185,00,18.46,5.585,26,1.109,57,1.619,17,2%,371%,0.33%,1.66%,1.05%,226.24%,234.43%,97,1.14%,-1.50%,,,,,1/1/2005,2005,,38,1.08%,84,897,4.09%
,,,,,,,,,,,,,,,,,,2016,2/26/2016,1.175,00,,,9/28/2015,,9/28/2015,,,,,1.57%,1.175,00,18.46,5.585,26,1.109,57,1.619,17,1%,375%,0.33%,1.66%,1.06%,229.02%,237.28%,97,1.14%,-2.33%,,,,,1/1/2006,2006,,39,1.10%,55,952,2.68%
,,,,,,,,,,,,,,,,,,2016,2/29/2016,1.144,00,,,10/5/2015,,10/5/2015,,,,,1.61%,1.144,00,18.46,5.585,26,1.109,57,1.619,17,1%,388%,0.33%,1.66%,1.09%,237.94%,246.42%,97,1.14%,-4.90%,,,,,1/1/2007,2007,,40,1.12%,83,1035,4.04%
,,,,,,,,,,,,,,,,,,2016,3/1/2016,1.162,00,,,10/12/2015,,10/12/2015,,,,,1.59%,1.162,00,18.46,5.585,26,1.109,57,1.619,17,1%,381%,0.33%,1.66%,1.08%,232.70%,241.05%,97,1.14%,-3.41%,,,,,1/1/2008,2008,,41,1.14%,82,1117,4.00%
,,,,,,,,,,,,,,,,,,2016,3/2/2016,1.172,00,,,10/19/2015,,10/19/2015,,,,,1.58%,1.172,00,18.46,5.585,26,1.109,57,1.619,17,1%,377%,0.33%,1.66%,1.07%,229.86%,238.14%,97,1.14%,-2.58%,,,,,1/1/2009,2009,,42,1.16%,80,1197,3.90%
,,,,,,,,,,,,,,,,,,2016,3/3/2016,1.178,00,,,10/26/2015,,10/26/2015,,,,,1.57%,1.178,00,18.46,5.585,26,1.109,57,1.619,17,2%,374%,0.33%,1.66%,1.06%,228.18%,236.42%,97,1.14%,-2.08%,,,,,1/1/2010,2010,,43,1.18%,80,1277,3.90%
,,,,,,,,,,,,,,,,,,2016,3/4/2016,1.172,00,,,11/2/2015,,11/2/2015,,,,,1.58%,1.172,00,18.46,5.585,26,1.109,57,1.619,17,1%,377%,0.33%,1.66%,1.07%,229.86%,238.14%,97,1.14%,-2.58%,,,,,1/1/2011,2011,,44,1.20%,68,1345,3.31%
,,,,,,,,,,,,,,,,,,2016,3/7/2016,1.167,00,,,11/9/2015,,11/9/2015,,,,,1.58%,1.167,00,18.46,5.585,26,1.109,57,1.619,17,1%,379%,0.33%,1.66%,1.07%,231.28%,239.59%,97,1.14%,-2.99%,,,,,1/1/2012,2012,,45,1.22%,64,1409,3.12%
,,,,,,,,,,,,,,,,,,2016,3/8/2016,1.158,00,,,11/16/2015,,11/16/2015,,,,,1.59%,1.158,00,18.46,5.585,26,1.109,57,1.619,17,1%,382%,0.33%,1.66%,1.08%,233.85%,242.23%,97,1.14%,-3.74%,,,,,1/1/2013,2013,,46,1.24%,60,1469,2.92%
,,,,,,,,,,,,,,,,,,2016,3/9/2016,1.149,00,,,11/23/2015,,11/23/2015,,,,,1.61%,1.149,00,18.46,5.585,26,1.109,57,1.619,17,1%,386%,0.33%,1.66%,1.09%,236.47%,244.91%,97,1.14%,-4.49%,,,,,1/1/2014,2014,,47,1.26%,64,1533,3.12%
,,,,,,,,,,,,,,,,,,2016,3/10/2016,1.137,00,,,11/30/2015,,11/30/2015,,,,,1.62%,1.137,00,18.46,5.585,26,1.109,57,1.619,17,1%,391%,0.33%,1.66%,1.10%,240.02%,248.55%,97,1.14%,-5.49%,,,,,1/1/2015,2015,,48,1.28%,43,1576,2.10%
,,,,,,,,,,,,,,,,,,2016,3/11/2016,1.140,00,,,12/7/2015,,12/7/2015,,,,,1.62%,1.140,00,18.46,5.585,26,1.109,57,1.619,17,1%,390%,0.33%,1.66%,1.10%,239.12%,247.63%,97,1.14%,-5.24%,,,,,1/1/2016,2016,,49,1.30%,28,1604,1.36%
,,,,,,,,,,,,,,,,,,2016,3/14/2016,1.163,00,,,12/14/2015,,12/14/2015,,,,,1.59%,1.163,00,18.46,5.585,26,1.109,57,1.619,17,1%,380%,0.33%,1.66%,1.07%,232.42%,240.76%,97,1.14%,-3.33%,,,,,1/1/2017,2017,,50,1.32%,26,1630,1.27%
,,,,,,,,,,,,,,,,,,2016,3/15/2016,1.168,00,,,12/21/2015,,12/21/2015,,,,,1.58%,1.168,00,18.46,5.585,26,1.109,57,1.619,17,1%,378%,0.33%,1.66%,1.07%,230.99%,239.30%,97,1.14%,-2.91%,,,,,1/1/2018,2018,,51,1.34%,26,1656,1.27%
,,,,,,,,,,,,,,,,,,2016,3/16/2016,1.182,00,,,12/29/2015,,12/28/2015,,,,,1.56%,1.182,00,18.46,5.585,26,1.109,57,1.619,17,2%,373%,0.33%,1.66%,1.06%,227.07%,235.28%,97,1.14%,-1.75%,,,,,1/1/2019,2019,,52,1.36%,46,1702,2.24%
,,,,,,,,,,,,,,,,,,2016,3/17/2016,1.213,00,,,1/4/2016,,1/4/2016,,,,,1.52%,1.213,00,18.46,5.585,26,1.109,57,1.619,17,2%,360%,0.33%,1.66%,1.03%,218.71%,226.71%,97,1.14%,0.00%,,,,,1/1/2020,2020,,53,1.38%,27,1729,1.32%
,,,,,,,,,,,,,,,,,,2016,3/18/2016,1.185,00,,,1/11/2016,,1/11/2016,,,,,1.56%,1.185,00,18.46,5.585,26,1.109,57,1.619,17,2%,371%,0.33%,1.66%,1.05%,226.24%,234.43%,97,1.14%,-2.31%,,,,,,,,54,1.40%,21,1750,1.02%
,,,,,,,,,,,,,,,,,,2016,3/21/2016,1.225,00,,,1/18/2016,,1/19/2016,,,,,1.51%,1.225,00,18.46,5.585,26,1.109,57,1.619,17,3%,356%,0.33%,1.66%,1.02%,215.59%,223.51%,97,1.14%,0.00%,,,,,,,,55,1.42%,23,1773,1.12%
,,,,,,,,,,,,,,,,,,2016,3/22/2016,1.200,00,,,1/25/2016,,1/25/2016,,,,,1.54%,1.200,00,18.46,5.585,26,1.109,57,1.619,17,2%,365%,0.33%,1.66%,1.04%,222.17%,230.25%,97,1.14%,-2.04%,,,,,,,,56,1.44%,18,1791,0.88%
,,,,,,,,,,,,,,,,,,2016,3/23/2016,1.208,00,,,2/1/2016,,2/1/2016,,,,,1.53%,1.208,00,18.46,5.585,26,1.109,57,1.619,17,2%,362%,0.33%,1.66%,1.03%,220.03%,228.06%,97,1.14%,-1.39%,,,,,,80%,,57,1.46%,9,1800,0.44%
,,,,,,,,,,,,,,,,,,2016,3/24/2016,1.214,00,,,2/8/2016,,2/8/2016,,,,,1.52%,1.214,00,18.46,5.585,26,1.109,57,1.619,17,2%,360%,0.33%,1.66%,1.03%,218.45%,226.44%,97,1.14%,-0.90%,,,,,,81%,,58,1.48%,13,1813,0.63%
,,,,,,,,,,,,,,,,,,2016,3/29/2016,1.216,00,,,2/15/2016,,2/16/2016,,,,,1.52%,1.216,00,18.46,5.585,26,1.109,57,1.619,17,2%,359%,0.33%,1.66%,1.03%,217.93%,225.90%,97,1.14%,-0.73%,,,,,,82%,,59,1.50%,19,1832,0.93%
,,,,,,,,,,,,,,,,,,2016,3/30/2016,1.218,00,,,2/22/2016,,2/22/2016,,,,,1.52%,1.218,00,18.46,5.585,26,1.109,57,1.619,17,2%,359%,0.33%,1.66%,1.03%,217.41%,225.37%,97,1.14%,-0.57%,,,,,,83%,,60,1.52%,15,1847,0.73%
,,,,,,,,,,,,,,,,,,2016,3/31/2016,1.206,00,,,2/29/2016,,2/29/2016,,,,,1.53%,1.206,00,18.46,5.585,26,1.109,57,1.619,17,2%,363%,0.33%,1.66%,1.04%,220.56%,228.61%,97,1.14%,-1.55%,,,,,,84%,,61,1.54%,12,1859,0.58%
,,,,,,,,,,,,,,,,,,2016,4/1/2016,1.211,00,,,3/7/2016,,3/7/2016,,,,,1.52%,1.211,00,18.46,5.585,26,1.109,57,1.619,17,2%,361%,0.33%,1.66%,1.03%,219.24%,227.25%,97,1.14%,-1.14%,,,,,,85%,,62,1.56%,27,1886,1.32%
,,,,,,,,,,,,,,,,,,2016,4/4/2016,1.214,00,,,3/14/2016,,3/14/2016,,,,,1.52%,1.214,00,18.46,5.585,26,1.109,57,1.619,17,2%,360%,0.33%,1.66%,1.03%,218.45%,226.44%,97,1.14%,-0.90%,,,,,,86%,,63,1.58%,12,1898,0.58%
,,,,,,,,,,,,,,,,,,2016,4/5/2016,1.212,00,,,3/21/2016,,3/21/2016,,,,,1.52%,1.212,00,18.46,5.585,26,1.109,57,1.619,17,2%,361%,0.33%,1.66%,1.03%,218.98%,226.98%,97,1.14%,-1.06%,,,,,,87%,,64,1.60%,14,1912,0.68%
,,,,,,,,,,,,,,,,,,2016,4/6/2016,1.228,00,,,3/29/2016,,3/28/2016,,,,,1.50%,1.228,00,18.46,5.585,26,1.109,57,1.619,17,3%,355%,0.33%,1.66%,1.02%,214.82%,222.72%,97,1.14%,0.00%,,,,,,88%,,65,1.62%,16,1928,0.78%
,,,,,,,,,,,,,,,,,,2016,4/7/2016,1.219,00,,,4/4/2016,,4/4/2016,,,,,1.51%,1.219,00,18.46,5.585,26,1.109,57,1.619,17,2%,358%,0.33%,1.66%,1.03%,217.15%,225.10%,97,1.14%,-0.73%,,,,,,89%,,66,1.64%,13,1941,0.63%
